Summary: {Weight} {token}: {words[0:10]}
0.0120767    2 thunder        : 雷霆, 雷声
	disposable WORD[2217,   1]: 0.0000216 使い捨て
TOKEN[2218]: 0.0000216    1 competitor
	competitor WORD[2218,   1]: 0.0000216 身売り
TOKEN[2219]: 0.0000216    2 unsold
	unsold WORD[2219,   1]: 0.0000108 売れ残る
	unsold WORD[2219,   2]: 0.0000108 売れ残り
TOKEN[2220]: 0.0000216    3 speech
	speech WORD[2220,   1]: 0.0000124 読話
	speech WORD[2220,   2]: 0.0000048 音声
	speech WORD[2220,   3]: 0.0000044 格調
TOKEN[2221]: 0.0000216    2 annoying
	annoying WORD[2221,   1]: 0.0000108 仕方ない
	annoying WORD[2221,   2]: 0.0000108 仕方無い
TOKEN[2222]: 0.0000215    1 fortunetelling
	fortunetelling WORD[2222,   1]: 0.0000215 売卜
TOKEN[2223]: 0.0000215    1 smuggler
	smuggler WORD[2223,   1]: 0.0000215 売人
TOKEN[2224]: 0.0000215    2 movie
	movie WORD[2224,   1]: 0.0000189 続映
	movie WORD[2224,   2]: 0.0000026 仕立てる
TOKEN[2225]: 0.0000214    1 pinched
	pinched WORD[2225,   1]: 0.0000214 指詰め
TOKEN[2226]: 0.0000214    1 deceased
	deceased WORD[2226,   1]: 0.0000214 遺志
TOKEN[2227]: 0.0000214    2 divider
	divider WORD[2227,   1]: 0.0000170 中仕切り
	divider WORD[2227,   2]: 0.0000044 間仕切り
TOKEN[2228]: 0.0000213    1 posthumous
	posthumous WORD[2228,   1]: 0.0000213 居士
TOKEN[2229]: 0.0000213    2 resort
	resort WORD[2229,   1]: 0.0000107 仕方なく
	resort WORD[2229,   2]: 0.0000107 仕方無く
TOKEN[2230]: 0.0000213    1 classic
	classic WORD[2230,   1]: 0.0000213 進士
TOKEN[2231]: 0.0000213    2 boiled
	boiled WORD[2231,   1]: 0.0000106 煮詰まる
	boiled WORD[2231,   2]: 0.0000106 煮詰る
TOKEN[2232]: 0.0000212    2 unavoidable
	unavoidable WORD[2232,   1]: 0.0000106 仕方ない
	unavoidable WORD[2232,   2]: 0.0000106 仕方無い
TOKEN[2233]: 0.0000212    1 stage
	stage WORD[2233,   1]: 0.0000212 装置
TOKEN[2234]: 0.0000212    1 stuffiness
	stuffiness WORD[2234,   1]: 0.0000212 息詰まり
TOKEN[2235]: 0.0000212    1 reprimanding
	reprimanding WORD[2235,   1]: 0.0000212 面詰
TOKEN[2236]: 0.0000211    1 horseback
	horseback WORD[2236,   1]: 0.0000211 騎士
TOKEN[2237]: 0.0000211    1 kept
	kept WORD[2237,   1]: 0.0000211 立続け
TOKEN[2238]: 0.0000210    1 fault
	fault WORD[2238,   1]: 0.0000210 詰る
TOKEN[2239]: 0.0000208    1 musician
	musician WORD[2239,   1]: 0.0000208 楽士
TOKEN[2240]: 0.0000208    1 ambulatory
	ambulatory WORD[2240,   1]: 0.0000208 中売り
TOKEN[2241]: 0.0000208    2 bridge
	bridge WORD[2241,   1]: 0.0000104 詰
	bridge WORD[2241,   2]: 0.0000104 詰め
TOKEN[2242]: 0.0000207    1 fail
	fail WORD[2242,   1]: 0.0000207 見捨てる
TOKEN[2243]: 0.0000207    1 permanence
	permanence WORD[2243,   1]: 0.0000207 永続
TOKEN[2244]: 0.0000207    2 salesperson
	salesperson WORD[2244,   1]: 0.0000104 売り子
	salesperson WORD[2244,   2]: 0.0000104 売子
TOKEN[2245]: 0.0000207    1 gradation
	gradation WORD[2245,   1]: 0.0000207 階調
TOKEN[2246]: 0.0000207    1 ceremonial
	ceremonial WORD[2246,   1]: 0.0000207 結納
TOKEN[2247]: 0.0000207    3 reread
	reread WORD[2247,   1]: 0.0000069 読みかえす
	reread WORD[2247,   2]: 0.0000069 読み返す
	reread WORD[2247,   3]: 0.0000069 読返す
TOKEN[2248]: 0.0000206    2 focus
	focus WORD[2248,   1]: 0.0000112 詰める
	focus WORD[2248,   2]: 0.0000094 軟調
TOKEN[2249]: 0.0000206    1 pusher
	pusher WORD[2249,   1]: 0.0000206 売人
TOKEN[2250]: 0.0000206    5 sewing
	sewing WORD[2250,   1]: 0.0000051 針仕事
	sewing WORD[2250,   2]: 0.0000047 仕立て物
	sewing WORD[2250,   3]: 0.0000047 仕立物
	sewing WORD[2250,   4]: 0.0000030 仕立
	sewing WORD[2250,   5]: 0.0000030 仕立て
TOKEN[2251]: 0.0000205    1 attachment
	attachment WORD[2251,   1]: 0.0000205 接続
TOKEN[2252]: 0.0000205    4 language
	language WORD[2252,   1]: 0.0000049 吏読
	language WORD[2252,   2]: 0.0000049 読み替える
	language WORD[2252,   3]: 0.0000049 読替える
	language WORD[2252,   4]: 0.0000029 読本
TOKEN[2253]: 0.0000205    1 distinction
	distinction WORD[2253,   1]: 0.0000205 声誉
TOKEN[2254]: 0.0000205    2 tearful
	tearful WORD[2254,   1]: 0.0000120 声涙
	tearful WORD[2254,   2]: 0.0000085 涙声
TOKEN[2255]: 0.0000204    2 hopeless
	hopeless WORD[2255,   1]: 0.0000102 仕方ない
	hopeless WORD[2255,   2]: 0.0000102 仕方無い
TOKEN[2256]: 0.0000203    1 jot
	jot WORD[2256,   1]: 0.0000203 誌す
TOKEN[2257]: 0.0000203    1 mutual
	mutual WORD[2257,   1]: 0.0000203 同士
TOKEN[2258]: 0.0000203    1 colon
	colon WORD[2258,   1]: 0.0000203 結腸
TOKEN[2259]: 0.0000203    2 posture
	posture WORD[2259,   1]: 0.0000174 結跏
	posture WORD[2259,   2]: 0.0000029 仕切る
TOKEN[2260]: 0.0000203    2 motor
	motor WORD[2260,   1]: 0.0000101 ばね仕掛け
	motor WORD[2260,   2]: 0.0000101 発条仕掛け
TOKEN[2261]: 0.0000202    1 recheck
	recheck WORD[2261,   1]: 0.0000202 調べ直す
TOKEN[2262]: 0.0000202    1 vending
	vending WORD[2262,   1]: 0.0000202 中売り
TOKEN[2263]: 0.0000202    2 admiration
	admiration WORD[2263,   1]: 0.0000101 嘆声
	admiration WORD[2263,   2]: 0.0000101 歎声
TOKEN[2264]: 0.0000201    2 question
	question WORD[2264,   1]: 0.0000102 詰る
	question WORD[2264,   2]: 0.0000099 問い詰める
TOKEN[2265]: 0.0000201    1 scholar
	scholar WORD[2265,   1]: 0.0000201 居士
TOKEN[2266]: 0.0000200    1 academic
	academic WORD[2266,   1]: 0.0000200 修士
TOKEN[2267]: 0.0000200    1 skilled
	skilled WORD[2267,   1]: 0.0000200 達士
TOKEN[2268]: 0.0000199    1 ally
	ally WORD[2268,   1]: 0.0000199 結ぶ
TOKEN[2269]: 0.0000199    1 distinguished
	distinguished WORD[2269,   1]: 0.0000199 国士
TOKEN[2270]: 0.0000199    3 delivery
	delivery WORD[2270,   1]: 0.0000116 棒読み
	delivery WORD[2270,   2]: 0.0000045 仕向け
	delivery WORD[2270,   3]: 0.0000038 仕出し
TOKEN[2271]: 0.0000198    1 tree
	tree WORD[2271,   1]: 0.0000198 庭木
TOKEN[2272]: 0.0000198    4 contrivance
	contrivance WORD[2272,   1]: 0.0000066 仕組
	contrivance WORD[2272,   2]: 0.0000066 仕組み
	contrivance WORD[2272,   3]: 0.0000033 仕掛
	contrivance WORD[2272,   4]: 0.0000033 仕掛け
TOKEN[2273]: 0.0000198    3 initial
	initial WORD[2273,   1]: 0.0000110 連声
	initial WORD[2273,   2]: 0.0000061 声母
	initial WORD[2273,   3]: 0.0000027 仕切る
TOKEN[2274]: 0.0000198    1 crossed
	crossed WORD[2274,   1]: 0.0000198 結跏
TOKEN[2275]: 0.0000198    1 underselling
	underselling WORD[2275,   1]: 0.0000198 乱売
TOKEN[2276]: 0.0000198    1 flow
	flow WORD[2276,   1]: 0.0000198 続き
TOKEN[2277]: 0.0000197    2 syllable
	syllable WORD[2277,   1]: 0.0000127 連声
	syllable WORD[2277,   2]: 0.0000070 声母
TOKEN[2278]: 0.0000197    1 easy
	easy WORD[2278,   1]: 0.0000197 用捨
TOKEN[2279]: 0.0000196    3 calibration
	calibration WORD[2279,   1]: 0.0000065 読みとる
	calibration WORD[2279,   2]: 0.0000065 読み取る
	calibration WORD[2279,   3]: 0.0000065 読取る
TOKEN[2280]: 0.0000196    1 stifling
	stifling WORD[2280,   1]: 0.0000196 息詰まる
TOKEN[2281]: 0.0000196    1 hack
	hack WORD[2281,   1]: 0.0000196 売文
TOKEN[2282]: 0.0000196    2 tight
	tight WORD[2282,   1]: 0.0000098 押し詰まる
	tight WORD[2282,   2]: 0.0000098 押し詰る
TOKEN[2283]: 0.0000196    4 shop
	shop WORD[2283,   1]: 0.0000069 売り子
	shop WORD[2283,   2]: 0.0000069 売子
	shop WORD[2283,   3]: 0.0000029 店仕舞
	shop WORD[2283,   4]: 0.0000029 店仕舞い
TOKEN[2284]: 0.0000196    1 treason
	treason WORD[2284,   1]: 0.0000196 売国
TOKEN[2285]: 0.0000195    2 measure
	measure WORD[2285,   1]: 0.0000098 計り売り
	measure WORD[2285,   2]: 0.0000098 量り売り
TOKEN[2286]: 0.0000195    2 weight
	weight WORD[2286,   1]: 0.0000098 計り売り
	weight WORD[2286,   2]: 0.0000098 量り売り
TOKEN[2287]: 0.0000195    1 calculus
	calculus WORD[2287,   1]: 0.0000195 結石
TOKEN[2288]: 0.0000195    3 ritual
	ritual WORD[2288,   1]: 0.0000141 指詰め
	ritual WORD[2288,   2]: 0.0000027 仕切
	ritual WORD[2288,   3]: 0.0000027 仕切り
TOKEN[2289]: 0.0000194    1 timbering
	timbering WORD[2289,   1]: 0.0000194 山仕事
TOKEN[2290]: 0.0000194    1 follow
	follow WORD[2290,   1]: 0.0000194 続く
TOKEN[2291]: 0.0000193    1 periodical
	periodical WORD[2291,   1]: 0.0000193 雑誌
TOKEN[2292]: 0.0000193    1 butterfish
	butterfish WORD[2292,   1]: 0.0000193 疣鯛
TOKEN[2293]: 0.0000193    1 colors
	colors WORD[2293,   1]: 0.0000193 調色
TOKEN[2294]: 0.0000192    1 blanquillo
	blanquillo WORD[2294,   1]: 0.0000192 甘鯛
TOKEN[2295]: 0.0000192    1 tilefish
	tilefish WORD[2295,   1]: 0.0000192 甘鯛
TOKEN[2296]: 0.0000192    1 noble
	noble WORD[2296,   1]: 0.0000192 高士
TOKEN[2297]: 0.0000192    3 battle
	battle WORD[2297,   1]: 0.0000077 喊声
	battle WORD[2297,   2]: 0.0000058 ときの声
	battle WORD[2297,   3]: 0.0000058 鬨の声
TOKEN[2298]: 0.0000191    3 outcome
	outcome WORD[2298,   1]: 0.0000115 結果
	outcome WORD[2298,   2]: 0.0000047 仕儀
	outcome WORD[2298,   3]: 0.0000030 仕末
TOKEN[2299]: 0.0000191    3 decipher
	decipher WORD[2299,   1]: 0.0000064 読む
	decipher WORD[2299,   2]: 0.0000064 読みとく
	decipher WORD[2299,   3]: 0.0000064 読み解く
TOKEN[2300]: 0.0000191    1 choking
	choking WORD[2300,   1]: 0.0000191 息詰まり
TOKEN[2301]: 0.0000191    1 gone
	gone WORD[2301,   1]: 0.0000191 仕舞屋
TOKEN[2302]: 0.0000191    1 bondage
	bondage WORD[2302,   1]: 0.0000191 身売り
TOKEN[2303]: 0.0000191    1 citizen
	citizen WORD[2303,   1]: 0.0000191 国士
TOKEN[2304]: 0.0000191    2 useless
	useless WORD[2304,   1]: 0.0000095 仕方ない
	useless WORD[2304,   2]: 0.0000095 仕方無い
TOKEN[2305]: 0.0000191    3 classical
	classical WORD[2305,   1]: 0.0000064 読み下す
	classical WORD[2305,   2]: 0.0000064 読み下し
	classical WORD[2305,   3]: 0.0000062 棒読み
TOKEN[2306]: 0.0000190    1 expiration
	expiration WORD[2306,   1]: 0.0000190 結願
TOKEN[2307]: 0.0000190    1 opposing
	opposing WORD[2307,   1]: 0.0000190 結跏
TOKEN[2308]: 0.0000190    2 treaty
	treaty WORD[2308,   1]: 0.0000126 締結
	treaty WORD[2308,   2]: 0.0000064 調う
TOKEN[2309]: 0.0000189    1 liar
	liar WORD[2309,   1]: 0.0000189 売僧
TOKEN[2310]: 0.0000189    1 graduate
	graduate WORD[2310,   1]: 0.0000189 学士
TOKEN[2311]: 0.0000189    1 log
	log WORD[2311,   1]: 0.0000189 日誌
TOKEN[2312]: 0.0000188    2 cane
	cane WORD[2312,   1]: 0.0000094 仕込み杖
	cane WORD[2312,   2]: 0.0000094 仕込杖
TOKEN[2313]: 0.0000188    1 stadium
	stadium WORD[2313,   1]: 0.0000188 中売り
TOKEN[2314]: 0.0000188    1 hinder
	hinder WORD[2314,   1]: 0.0000188 結界
TOKEN[2315]: 0.0000187    1 bootlegging
	bootlegging WORD[2315,   1]: 0.0000187 密売
TOKEN[2316]: 0.0000187    3 rhythm
	rhythm WORD[2316,   1]: 0.0000067 調える
	rhythm WORD[2316,   2]: 0.0000065 調子
	rhythm WORD[2316,   3]: 0.0000056 音調
TOKEN[2317]: 0.0000187    1 literature
	literature WORD[2317,   1]: 0.0000187 進士
TOKEN[2318]: 0.0000187    1 node
	node WORD[2318,   1]: 0.0000187 結節
TOKEN[2319]: 0.0000187    1 textbook
	textbook WORD[2319,   1]: 0.0000093 読本
TOKEN[2320]: 0.0000186    2 sauce
	sauce WORD[2320,   1]: 0.0000093 詰
	sauce WORD[2320,   2]: 0.0000093 詰め
TOKEN[2321]: 0.0000186    1 promote
	promote WORD[2321,   1]: 0.0000186 売り込む
TOKEN[2322]: 0.0000186    4 extra
	extra WORD[2322,   1]: 0.0000048 読み込む
	extra WORD[2322,   2]: 0.0000048 読込む
	extra WORD[2322,   3]: 0.0000048 読みこむ
	extra WORD[2322,   4]: 0.0000042 仕出し
TOKEN[2323]: 0.0000186    1 vow
	vow WORD[2323,   1]: 0.0000186 結願
TOKEN[2324]: 0.0000186    3 scanner
	scanner WORD[2324,   1]: 0.0000062 読み取り
	scanner WORD[2324,   2]: 0.0000062 読取
	scanner WORD[2324,   3]: 0.0000062 読取り
TOKEN[2325]: 0.0000186    2 worry
	worry WORD[2325,   1]: 0.0000100 突き詰める
	worry WORD[2325,   2]: 0.0000085 思い詰める
TOKEN[2326]: 0.0000185    1 corrupt
	corrupt WORD[2326,   1]: 0.0000185 売僧
TOKEN[2327]: 0.0000185    1 lattice
	lattice WORD[2327,   1]: 0.0000185 結界
TOKEN[2328]: 0.0000184    2 photography
	photography WORD[2328,   1]: 0.0000098 軟調
	photography WORD[2328,   2]: 0.0000086 硬調
TOKEN[2329]: 0.0000184    1 raised
	raised WORD[2329,   1]: 0.0000184 田舎育ち
TOKEN[2330]: 0.0000184    2 spread
	spread WORD[2330,   1]: 0.0000092 敷き詰める
	spread WORD[2330,   2]: 0.0000092 敷詰める
TOKEN[2331]: 0.0000184    3 encourage
	encourage WORD[2331,   1]: 0.0000061 かけ声
	encourage WORD[2331,   2]: 0.0000061 掛け声
	encourage WORD[2331,   3]: 0.0000061 掛声
TOKEN[2332]: 0.0000184    1 teaming
	teaming WORD[2332,   1]: 0.0000184 団結
TOKEN[2333]: 0.0000183    1 searching
	searching WORD[2333,   1]: 0.0000183 仕事探し
TOKEN[2334]: 0.0000183    3 mood
	mood WORD[2334,   1]: 0.0000079 情調
	mood WORD[2334,   2]: 0.0000053 調子
	mood WORD[2334,   3]: 0.0000050 調
TOKEN[2335]: 0.0000183    2 deal
	deal WORD[2335,   1]: 0.0000128 結ぶ
	deal WORD[2335,   2]: 0.0000055 調える
TOKEN[2336]: 0.0000182    1 lumbering
	lumbering WORD[2336,   1]: 0.0000182 山仕事
TOKEN[2337]: 0.0000182    2 settled
	settled WORD[2337,   1]: 0.0000118 詰まる
	settled WORD[2337,   2]: 0.0000064 調う
TOKEN[2338]: 0.0000182    1 handcraft
	handcraft WORD[2338,   1]: 0.0000182 手仕事
TOKEN[2339]: 0.0000182    3 scan
	scan WORD[2339,   1]: 0.0000061 読みとる
	scan WORD[2339,   2]: 0.0000061 読み取る
	scan WORD[2339,   3]: 0.0000061 読取る
TOKEN[2340]: 0.0000181    1 tense
	tense WORD[2340,   1]: 0.0000181 張り詰める
TOKEN[2341]: 0.0000180    1 lotus
	lotus WORD[2341,   1]: 0.0000180 結跏
TOKEN[2342]: 0.0000180    1 linked
	linked WORD[2342,   1]: 0.0000180 係り結び
TOKEN[2343]: 0.0000180    1 describe
	describe WORD[2343,   1]: 0.0000180 誌す
TOKEN[2344]: 0.0000179    1 greedy
	greedy WORD[2344,   1]: 0.0000179 売僧
TOKEN[2345]: 0.0000178    1 team
	team WORD[2345,   1]: 0.0000178 士気
TOKEN[2346]: 0.0000178    1 coda
	coda WORD[2346,   1]: 0.0000178 連声
TOKEN[2347]: 0.0000177    1 prohibition
	prohibition WORD[2347,   1]: 0.0000177 結界
TOKEN[2348]: 0.0000176    2 specialty
	specialty WORD[2348,   1]: 0.0000088 売り物
	specialty WORD[2348,   2]: 0.0000088 売物
TOKEN[2349]: 0.0000176    1 junction
	junction WORD[2349,   1]: 0.0000176 連結
TOKEN[2350]: 0.0000176    1 conserve
	conserve WORD[2350,   1]: 0.0000176 詰める
TOKEN[2351]: 0.0000176    2 review
	review WORD[2351,   1]: 0.0000139 調べ直す
	review WORD[2351,   2]: 0.0000037 査読
TOKEN[2352]: 0.0000176    3 fetch
	fetch WORD[2352,   1]: 0.0000059 読み込む
	fetch WORD[2352,   2]: 0.0000059 読込む
	fetch WORD[2352,   3]: 0.0000059 読みこむ
TOKEN[2353]: 0.0000176    1 unpleasant
	unpleasant WORD[2353,   1]: 0.0000176 汚れ仕事
TOKEN[2354]: 0.0000176    2 satisfactory
	satisfactory WORD[2354,   1]: 0.0000117 結構
	satisfactory WORD[2354,   2]: 0.0000059 好調
TOKEN[2355]: 0.0000176    2 bullish
	bullish WORD[2355,   1]: 0.0000107 硬調
	bullish WORD[2355,   2]: 0.0000069 堅調
TOKEN[2356]: 0.0000175    1 skipping
	skipping WORD[2356,   1]: 0.0000175 飛ばし読み
TOKEN[2357]: 0.0000175    2 surface
	surface WORD[2357,   1]: 0.0000088 敷き詰める
	surface WORD[2357,   2]: 0.0000088 敷詰める
TOKEN[2358]: 0.0000175    1 dirty
	dirty WORD[2358,   1]: 0.0000175 汚れ仕事
TOKEN[2359]: 0.0000175    1 fourth
	fourth WORD[2359,   1]: 0.0000175 小結
TOKEN[2360]: 0.0000174    2 favorite
	favorite WORD[2360,   1]: 0.0000087 売れっ妓
	favorite WORD[2360,   2]: 0.0000087 売れっ子
TOKEN[2361]: 0.0000174    1 thoroughly
	thoroughly WORD[2361,   1]: 0.0000174 調べ上げる
TOKEN[2362]: 0.0000174    1 reproof
	reproof WORD[2362,   1]: 0.0000174 面詰
TOKEN[2363]: 0.0000174    2 scene
	scene WORD[2363,   1]: 0.0000087 大詰
	scene WORD[2363,   2]: 0.0000087 大詰め
TOKEN[2364]: 0.0000174    1 unite
	unite WORD[2364,   1]: 0.0000174 結ぶ
TOKEN[2365]: 0.0000173    3 firm
	firm WORD[2365,   1]: 0.0000076 硬調
	firm WORD[2365,   2]: 0.0000049 堅調
	firm WORD[2365,   3]: 0.0000048 強調
TOKEN[2366]: 0.0000173    1 exchange
	exchange WORD[2366,   1]: 0.0000173 結納
TOKEN[2367]: 0.0000173    1 handwork
	handwork WORD[2367,   1]: 0.0000173 手仕事
TOKEN[2368]: 0.0000173    2 help
	help WORD[2368,   1]: 0.0000086 仕方ない
	help WORD[2368,   2]: 0.0000086 仕方無い
TOKEN[2369]: 0.0000173    1 inflammatory
	inflammatory WORD[2369,   1]: 0.0000173 売り言葉
TOKEN[2370]: 0.0000172    1 runner
	runner WORD[2370,   1]: 0.0000172 売人
TOKEN[2371]: 0.0000172    1 summary
	summary WORD[2371,   1]: 0.0000172 結言
TOKEN[2372]: 0.0000172    2 sad
	sad WORD[2372,   1]: 0.0000095 悲調
	sad WORD[2372,   2]: 0.0000077 哀調
TOKEN[2373]: 0.0000172    2 shouting
	shouting WORD[2373,   1]: 0.0000086 どなり声
	shouting WORD[2373,   2]: 0.0000086 怒鳴り声
TOKEN[2374]: 0.0000169    2 leaf
	leaf WORD[2374,   1]: 0.0000085 読みかける
	leaf WORD[2374,   2]: 0.0000085 読み掛ける
TOKEN[2375]: 0.0000168    2 final
	final WORD[2375,   1]: 0.0000084 大詰
	final WORD[2375,   2]: 0.0000084 大詰め
TOKEN[2376]: 0.0000168    1 confirm
	confirm WORD[2376,   1]: 0.0000168 結ぶ
TOKEN[2377]: 0.0000168    1 fructification
	fructification WORD[2377,   1]: 0.0000168 結実
TOKEN[2378]: 0.0000168    1 regimentation
	regimentation WORD[2378,   1]: 0.0000168 結集
TOKEN[2379]: 0.0000168    1 ligation
	ligation WORD[2379,   1]: 0.0000168 結紮
TOKEN[2380]: 0.0000168    1 consonance
	consonance WORD[2380,   1]: 0.0000168 和声
TOKEN[2381]: 0.0000168    1 meditation
	meditation WORD[2381,   1]: 0.0000168 結跏
TOKEN[2382]: 0.0000168    1 sandhi
	sandhi WORD[2382,   1]: 0.0000168 連声
TOKEN[2383]: 0.0000167    1 commitment
	commitment WORD[2383,   1]: 0.0000167 売り建て
TOKEN[2384]: 0.0000166    1 university
	university WORD[2384,   1]: 0.0000166 学士
TOKEN[2385]: 0.0000166    1 plugged
	plugged WORD[2385,   1]: 0.0000166 詰まる
TOKEN[2386]: 0.0000166    1 highest
	highest WORD[2386,   1]: 0.0000166 小結
TOKEN[2387]: 0.0000165    1 damselfish
	damselfish WORD[2387,   1]: 0.0000165 雀鯛
TOKEN[2388]: 0.0000165    1 radiographic
	radiographic WORD[2388,   1]: 0.0000165 読影
TOKEN[2389]: 0.0000165    1 project
	project WORD[2389,   1]: 0.0000165 調略
TOKEN[2390]: 0.0000165    1 formed
	formed WORD[2390,   1]: 0.0000165 結石
TOKEN[2391]: 0.0000165    1 imitative
	imitative WORD[2391,   1]: 0.0000083 声色
TOKEN[2392]: 0.0000164    3 trend
	trend WORD[2392,   1]: 0.0000060 調子
	trend WORD[2392,   2]: 0.0000054 基調
	trend WORD[2392,   3]: 0.0000051 読み誤る
TOKEN[2393]: 0.0000164    1 national
	national WORD[2393,   1]: 0.0000164 進士
TOKEN[2394]: 0.0000164    1 hoot
	hoot WORD[2394,   1]: 0.0000082 声
TOKEN[2395]: 0.0000164    1 apodosis
	apodosis WORD[2395,   1]: 0.0000164 帰結
TOKEN[2396]: 0.0000164    1 deaf
	deaf WORD[2396,   1]: 0.0000164 読話
TOKEN[2397]: 0.0000164    2 element
	element WORD[2397,   1]: 0.0000084 形声
	element WORD[2397,   2]: 0.0000080 主調
TOKEN[2398]: 0.0000163    2 nothing
	nothing WORD[2398,   1]: 0.0000081 仕方ない
	nothing WORD[2398,   2]: 0.0000081 仕方無い
TOKEN[2399]: 0.0000163    1 forestry
	forestry WORD[2399,   1]: 0.0000163 山仕事
TOKEN[2400]: 0.0000162    1 dumpling
	dumpling WORD[2400,   1]: 0.0000162 焼売
TOKEN[2401]: 0.0000162    1 hunting
	hunting WORD[2401,   1]: 0.0000162 仕事探し
TOKEN[2402]: 0.0000162    3 police
	police WORD[2402,   1]: 0.0000054 取り調べ
	police WORD[2402,   2]: 0.0000054 取調
	police WORD[2402,   3]: 0.0000054 取調べ
TOKEN[2403]: 0.0000162    1 morphological
	morphological WORD[2403,   1]: 0.0000162 連声
TOKEN[2404]: 0.0000161    4 meaning
	meaning WORD[2404,   1]: 0.0000045 読み込む
	meaning WORD[2404,   2]: 0.0000045 読込む
	meaning WORD[2404,   3]: 0.0000045 読みこむ
	meaning WORD[2404,   4]: 0.0000025 仕舞う
TOKEN[2405]: 0.0000161    1 bound
	bound WORD[2405,   1]: 0.0000161 係り結び
TOKEN[2406]: 0.0000161    2 research
	research WORD[2406,   1]: 0.0000107 税調
	research WORD[2406,   2]: 0.0000053 政調
TOKEN[2407]: 0.0000160    1 lip
	lip WORD[2407,   1]: 0.0000160 読話
TOKEN[2408]: 0.0000160    4 needlework
	needlework WORD[2408,   1]: 0.0000058 針仕事
	needlework WORD[2408,   2]: 0.0000034 仕付ける
	needlework WORD[2408,   3]: 0.0000034 仕付
	needlework WORD[2408,   4]: 0.0000034 仕付け
TOKEN[2409]: 0.0000160    1 moratorium
	moratorium WORD[2409,   1]: 0.0000160 凍結
TOKEN[2410]: 0.0000159    2 argument
	argument WORD[2410,   1]: 0.0000094 結論
	argument WORD[2410,   2]: 0.0000066 論調
TOKEN[2411]: 0.0000159    1 remember
	remember WORD[2411,   1]: 0.0000159 誌す
TOKEN[2412]: 0.0000159    2 cheering
	cheering WORD[2412,   1]: 0.0000085 発声
	cheering WORD[2412,   2]: 0.0000074 声援
TOKEN[2413]: 0.0000159    1 melon
	melon WORD[2413,   1]: 0.0000159 疣鯛
TOKEN[2414]: 0.0000158    1 debate
	debate WORD[2414,   1]: 0.0000158 論結
TOKEN[2415]: 0.0000158    1 context
	context WORD[2415,   1]: 0.0000158 読話
TOKEN[2416]: 0.0000158    1 fruiting
	fruiting WORD[2416,   1]: 0.0000158 結果
TOKEN[2417]: 0.0000158    1 zone
	zone WORD[2417,   1]: 0.0000158 結界
TOKEN[2418]: 0.0000157    3 activity
	activity WORD[2418,   1]: 0.0000052 かけ声
	activity WORD[2418,   2]: 0.0000052 掛け声
	activity WORD[2418,   3]: 0.0000052 掛声
TOKEN[2419]: 0.0000157    1 grammatical
	grammatical WORD[2419,   1]: 0.0000079 声明
TOKEN[2420]: 0.0000157    1 liquidation
	liquidation WORD[2420,   1]: 0.0000157 手仕舞い
TOKEN[2421]: 0.0000156    1 mention
	mention WORD[2421,   1]: 0.0000156 誌す
TOKEN[2422]: 0.0000156    1 geminate
	geminate WORD[2422,   1]: 0.0000156 詰まる
TOKEN[2423]: 0.0000155    1 site
	site WORD[2423,   1]: 0.0000155 仕事場
TOKEN[2424]: 0.0000155    1 chirping
	chirping WORD[2424,   1]: 0.0000078 声
TOKEN[2425]: 0.0000154    2 instigator
	instigator WORD[2425,   1]: 0.0000077 仕掛け人
	instigator WORD[2425,   2]: 0.0000077 仕掛人
TOKEN[2426]: 0.0000154    1 concord
	concord WORD[2426,   1]: 0.0000154 和声
TOKEN[2427]: 0.0000154    1 outlet
	outlet WORD[2427,   1]: 0.0000154 売れ口
TOKEN[2428]: 0.0000154    2 department
	department WORD[2428,   1]: 0.0000077 売り場
	department WORD[2428,   2]: 0.0000077 売場
TOKEN[2429]: 0.0000154    3 absorbed
	absorbed WORD[2429,   1]: 0.0000051 読みふける
	absorbed WORD[2429,   2]: 0.0000051 読み耽ける
	absorbed WORD[2429,   3]: 0.0000051 読み耽る
TOKEN[2430]: 0.0000154    1 kiosk
	kiosk WORD[2430,   1]: 0.0000154 売店
TOKEN[2431]: 0.0000154    1 prospect
	prospect WORD[2431,   1]: 0.0000154 売れ口
TOKEN[2432]: 0.0000153    1 Sanskrit
	Sanskrit WORD[2432,   1]: 0.0000077 声明
TOKEN[2433]: 0.0000153    1 lack
	lack WORD[2433,   1]: 0.0000153 失調
TOKEN[2434]: 0.0000152    2 item
	item WORD[2434,   1]: 0.0000120 駅売り
	item WORD[2434,   2]: 0.0000033 立ち読み
TOKEN[2435]: 0.0000152    3 tape
	tape WORD[2435,   1]: 0.0000051 読みとる
	tape WORD[2435,   2]: 0.0000051 読み取る
	tape WORD[2435,   3]: 0.0000051 読取る
TOKEN[2436]: 0.0000152    2 wording
	wording WORD[2436,   1]: 0.0000076 読み替える
	wording WORD[2436,   2]: 0.0000076 読替える
TOKEN[2437]: 0.0000152    1 smuggling
	smuggling WORD[2437,   1]: 0.0000152 密売
TOKEN[2438]: 0.0000152    1 haste
	haste WORD[2438,   1]: 0.0000152 売り急ぐ
TOKEN[2439]: 0.0000151    2 disposal
	disposal WORD[2439,   1]: 0.0000121 売却
	disposal WORD[2439,   2]: 0.0000030 仕末
TOKEN[2440]: 0.0000151    1 religious
