Summary: {Weight} {token}: {words[0:10]}
0.0384615    1 Shanghai       : 滬
0.0003674    1 humour         : 騙す
0.0003661    1 refining       : 転炉
0.0003637    1 assistant      : 雇員
0.0003629    3 worn           : 肩衣, 肩当, 肩当て
0.0003627    1 married        : 房室
0.0003616    2 tapping        : 肩たたき, 肩叩き
0.0003614    1 couple         : 房室
0.0003609    3 eccentricity   : 偏執, 偏心, 偏奇
0.0003607    4 private        : 民戸, 田所, 局所, 彼所
0.0003589    2 distorted      : 捩じ曲がる, 偏見
0.0003588    2 leopard        : 桧扇, 檜扇
0.0003578    2 fringe         : 房飾り, 房
0.0003557    2 winter         : 炉塞ぎ, 炉開き
0.0003531    2 cord           : 三つ編み, 韋編
0.0003509    2 feature        : 本篇, 本編
0.0003507    1 sleeveless     : 肩衣
0.0003500    1 unwinding      : 組み戻し
0.0003468    1 king           : 王偏
0.0003459    2 storytelling   : 張り扇, 張扇
0.0003450    1 foul           : 騙し討ち
0.0003439    2 letdown        : 肩すかし, 肩透かし
0.0003421    2 relationship   : 捩じれる, 捩れる
0.0003402    2 theater        : 本篇, 本編
0.0003395    1 crocodile      : 空涙
0.0003393    2 hinoki         : 桧扇, 檜扇
0.0003388    1 token          : 涙金
0.0003371    2 cloak          : 肩当, 肩当て
0.0003356    1 aftershock     : 揺り戻し
0.0003347    6 taking         : 肩がわり, 肩代り, 肩代わり, 肩替り, 肩替わり, 余所
0.0003343    2 program        : 本篇, 本編
0.0003335    2 reinforcement  : 肩当, 肩当て
0.0003332    1 sneak          : 騙し討ち
0.0003323    1 monk           : 房室
0.0003319    2 grasping       : 肩すかし, 肩透かし
0.0003304    1 surprise       : 騙し討ち
0.0003293    1 chagrin        : 悔し涙
0.0003292    2 Bible          : 詩篇, 詩編
0.0003287    2 urging         : 肩たたき, 肩叩き
0.0003257    2 stiffness      : 肩たたき, 肩叩き
0.0003249    3 repayment      : 払戻, 払い戻し, 払戻し
0.0003247    2 literary       : 篇, 編
0.0003247    2 comedy         : 張り扇, 張扇
0.0003235    2 based          : 本篇, 本編
0.0003224    1 northwest      : 黒房
0.0003211    2 recall         : 呼び戻す, 呼戻す
0.0003203    2 disappointment : 肩すかし, 肩透かし
0.0003196    2 folded         : 張り扇, 張扇
0.0003193    2 water          : 水戻し, 井戸
0.0003189    1 floor          : 地炉
0.0003185    1 painstaking    : 力編
0.0003179    2 funds          : 組み戻し, 戻入
0.0003168    1 wickerwork     : 編み籠
0.0003166    1 vexation       : 悔し涙
0.0003160    3 technique      : 肩すかし, 肩透かし, 鳴戸
0.0003156    2 comes          : 肩すかし, 肩透かし
0.0003154    3 wicket         : 枝折り戸, 枝折戸, 木戸
0.0003152    1 iron           : 鉄扉
0.0003150    1 runner         : 戸走り
0.0003139    4 put            : 繰り戻す, 繰戻す, 置き所, 戻す
0.0003139    1 intertwine     : 編み合わせる
0.0003134    2 hint           : 肩たたき, 肩叩き
0.0003133    1 layoff         : 解雇
0.0003129    2 cypress        : 桧扇, 檜扇
0.0003126    1 backlash       : 揺り戻し
0.0003123    1 feminine       : 紅涙
0.0003120    2 kink           : 捩じれ, 捩れ
0.0003120    2 twirl          : 捩じれ, 捩れ
0.0003120    3 pattern        : 鳴戸, 編みこむ, 編み込む
0.0003108    1 shedding       : 落涙
0.0003105    1 artist         : 画房
0.0003097    2 bigoted        : 偏屈, 偏窟
0.0003093    3 bottom         : 編みあげる, 編み上げる, 編上げる
0.0003091    1 robe           : 肩衣
0.0003072    1 regurgitate    : 吐き戻す
0.0003068    4 needle         : 編み針, 編針, 編み棒, 編棒
0.0003058    1 unbiasedness   : 無偏
0.0003041    2 continuation   : 続篇, 続編
0.0003040    1 breathing      : 肩息
0.0003030    2 swing          : 揺り戻す, 偏れる
0.0003021    1 tea            : 肩衝
0.0003010    2 relieve        : 肩たたき, 肩叩き
0.0003003    6 home           : 妻戸, 呼び戻す, 呼戻す, 戸, 在所, 所帯
0.0003000    1 transferred    : 組み戻し
0.0002991    1 courtier       : 封戸
0.0002983    4 material       : 編みこむ, 編み込む, 編み物, 編物
0.0002958    1 toaster        : 焙炉
0.0002958    1 drier          : 焙炉
0.0002951    2 charge         : 房室, 政所
0.0002931    2 pad            : 肩当, 肩当て
0.0002926    2 item           : 本篇, 本編
0.0002906    2 mind           : 捩じれる, 捩れる
0.0002895    2 stepping       : 肩すかし, 肩透かし
0.0002873    1 wicker         : 編み籠
0.0002864    3 business       : 房室, 所場, 所用
0.0002848    4 formal         : 桧扇, 檜扇, 余所余所しい, 余所行き
0.0002845    1 swinging       : 揺り戻し
0.0002831    1 rear           : 後房
0.0002830    1 complex        : 偏角
0.0002827    2 interlaced     : 編み戸, 編戸
0.0002815    2 pushing        : 肩すかし, 肩透かし
0.0002809    4 recover        : 戻す, とり戻す, 取り戻す, 取戻す
0.0002794    5 bring          : 呼び戻す, 呼戻す, 引き戻す, 引戻す, 連れ戻す
0.0002791    4 crochet        : 長編み, 細編み, 編み物, 編物
0.0002788    1 maudlin        : 上戸
0.0002788    1 liker          : 上戸
0.0002783    1 happy          : 嬉し涙
0.0002761    3 paper          : 張り扇, 張扇, 袋戸
0.0002758    1 objectivity    : 無偏
0.0002753    1 tour           : 力編
0.0002748    2 stalk          : ノ木偏, 禾偏
0.0002741    1 backdoor       : 裏戸
0.0002737    1 sending        : 手戻り
0.0002719    3 redeem         : 受け戻す, 買い戻す, 買戻す
0.0002709    3 moving         : 涙ぐましい, 出戻り, 他所
0.0002702    1 regret         : 悔し涙
0.0002701    1 joy            : 嬉し涙
0.0002687    3 mountain       : 山房, 山偏, 切戸
0.0002686    1 falling        : 涙雨
0.0002680    2 heavy          : 肩息, 上戸
0.0002669    1 Spiranthes     : 捩花
0.0002661    1 secretion      : 涙
0.0002660    1 vassal         : 封戸
0.0002655    1 gratitude      : 感涙
0.0002636    3 window         : 鎧戸, 戸, 網戸
0.0002634    1 latticed       : 蔀戸
0.0002631    3 bed            : 肩当, 肩当て, 臥所
0.0002619    1 machine        : 編み機
0.0002615    2 hut            : 草房, 山房
0.0002607    3 separate       : 別戸, 戸建, 戸建て
0.0002597    2 blade          : 肩すかし, 肩透かし
0.0002587    2 surrender      : 捩じ伏せる, 捩伏せる
0.0002586    5 palace         : 作物所, 妻戸, 女房, 賢所, 御所
0.0002583    1 wall           : 炉壁
0.0002581    1 regurgitation  : 吐き戻し
0.0002557    1 berm           : 路肩
0.0002546    4 company        : 出戻り, 肩書, 肩書き, 書房
0.0002521    2 play           : 騙し討ち, 所作
0.0002521    1 excess         : 組み戻し
0.0002520    4 entrance       : 背戸, 戸, 木戸, 入所
0.0002517    3 recoup         : とり戻す, 取り戻す, 取戻す
0.0002516    1 effort         : 力編
0.0002502    1 vomiting       : 吐き戻し
0.0002489    2 unreasonable   : 偏屈, 偏窟
0.0002481    2 yield          : 捩じ伏せる, 捩伏せる
0.0002478    3 crucial        : 瀬戸際, 極め所, 決め所
0.0002472    2 square         : いかり肩, 怒り肩
0.0002472    2 direction      : 逆捩じ, 方偏
0.0002471    1 silent         : 暗涙
0.0002451    2 collection     : 詩篇, 詩編
0.0002450    3 giving         : 肩車, 戻し, 返戻
0.0002444    2 call           : 呼び戻す, 呼戻す
0.0002443    1 sot            : 上戸
0.0002438    1 heater         : 懐炉
0.0002437    1 purl           : 裏編み
0.0002436    2 opponent       : 肩すかし, 肩透かし
0.0002431    2 prejudiced     : 偏する, 偏る
0.0002422    1 hot            : 熱涙
0.0002420    1 food           : 食偏
0.0002420    1 electoral      : 編製
0.0002411    7 residence      : 隣戸, 御所, 所払い, 在所, 居所, 便所, 住所
0.0002399    1 rewind         : 巻き戻す
0.0002398    1 error          : 組み戻し
0.0002397    1 rogue          : 破落戸
0.0002389    2 weave          : 編みこむ, 編み込む
0.0002388    1 green          : 青房
0.0002388    1 boozer         : 上戸
0.0002381    1 unsatisfactory : 偏
0.0002364    1 censer         : 香炉
0.0002359    2 stick          : 肩たたき, 肩叩き
0.0002358    1 dismissal      : 解雇
0.0002356    1 southeast      : 赤房
0.0002348    2 flower         : 桧扇, 檜扇
0.0002344    1 torque         : 捩じり
0.0002343    1 thug           : 破落戸
0.0002326    1 warp           : 捩じ曲がる
0.0002314    2 deflection     : 偏差, 偏向
0.0002307    2 rebury         : 埋め戻す, 埋戻す
0.0002303    1 painful        : 涙ぐましい
0.0002303    2 piece          : 力編, 聞き所
0.0002295    2 laced          : 編み上げ, 編上げ
0.0002287    1 hob            : 焜炉
0.0002278    2 favoritism     : 偏頗, 偏愛
0.0002268    2 turning        : 逆捩じ, 後戻り
0.0002267    1 varnished      : 渋団扇
0.0002256    3 run            : 駆け戻る, 戻る, 所場
0.0002255    1 rainy          : 戻り梅雨
0.0002242    2 reburial       : 埋め戻し, 埋戻し
0.0002236    1 rebellious     : 捩じくれる
0.0002236    2 mound          : こざと偏, 阜偏
0.0002231    1 architecture   : 蔀戸
0.0002220    1 bank           : 組み戻し
0.0002218    1 unattractive   : 偏
0.0002210    2 drift          : 偏流, 偏差
0.0002196    1 brink          : 瀬戸際
0.0002194    1 scapular       : 肩甲
0.0002192    1 tippler        : 上戸
0.0002187    1 firing         : 解雇
0.0002178    2 grain          : ノ木偏, 禾偏
0.0002176    1 crawl          : 這い戻る
0.0002174    1 hoodlum        : 破落戸
0.0002171    1 half           : 封戸
0.0002165    1 touching       : 涙ぐましい
0.0002164    2 throw          : 吐き戻す, 戻す
0.0002162    2 clock          : 捩子, 戻す
0.0002157   27 point          : 急所, 利き所, 要所, 泣き所, 見所, 妙所, 脈所, 掴み所, 落し所, 落とし所, ...
0.0002150    1 rascal         : 破落戸
0.0002150    1 imperfect      : 偏
0.0002139    3 wooden         : 板戸, 妻戸, 木戸
0.0002133    1 transfer       : 組み戻し
0.0002132    2 thrust         : 捩じ込む, 突き戻す
0.0002132    1 enthusiast     : 上戸
0.0002115    1 discharge      : 解雇
0.0002110    1 scoundrel      : 破落戸
0.0002097    2 verge          : 瀬戸際, 所
0.0002089    2 Lord           : 肩書, 肩書き
0.0002076    1 maker          : 印房
0.0002075    2 pruning        : 切り戻し, 切戻し
0.0002070    3 regain         : とり戻す, 取り戻す, 取戻す
0.0002062    3 village        : こざと偏, 阜偏, 在所
0.0002057    2 line           : 肩すかし, 肩透かし
0.0002054    2 traditional    : 蔀戸, 団扇
0.0002052    2 parcel         : 充所, 預かり所
0.0002052    2 cupboard       : 袋戸, 戸棚
0.0002044    1 ruffian        : 破落戸
0.0002043    1 war            : 軍扇
0.0002018    1 curve          : 捩じくれる
0.0002011    2 refill         : 埋め戻す, 埋戻す
0.0002007    3 hold           : 捩じ伏せる, 捩伏せる, 掴み所
0.0002004    2 push           : 捩じ込む, 押し戻す
0.0002001    2 cooking        : 焜炉, 鳴戸
0.0001984    2 bird           : 酉偏, 鳥偏
0.0001974    2 industry       : 金偏, 糸偏
0.0001972    1 sympathy       : 涙
0.0001969    1 merry          : 上戸
0.0001967    5 body           : 肩身, 呼び戻し, 呼戻し, 局所, 急所
0.0001956    1 critical       : 瀬戸際
0.0001955    1 deck           : 巻き戻し
0.0001953    1 aqueous        : 房水
0.0001941    2 unbalanced     : 偏食, 偏る
0.0001939    5 period         : 作物所, 戻り梅雨, 仏所, 闕所, 政所
0.0001934    1 list           : 編製
0.0001922    1 ransom         : 受け戻す
0.0001911    5 come           : 舞い戻る, 舞戻る, 立ち戻る, 立戻る, 出所
0.0001910    1 sprain         : 捩じる
0.0001905    2 braided        : 編み笠, 編笠
0.0001904    9 counter        : 悖戻, 背戻, か所, カ所, ケ所, ヵ所, ヶ所, 個所, 箇所
0.0001898    2 reimburse      : 払い戻す, 払戻す
0.0001898    1 tape           : 巻き戻し
0.0001898    1 villain        : 破落戸
0.0001897    1 drunk          : 上戸
0.0001888    1 deviate        : 戻る
0.0001882    1 incomplete     : 偏
0.0001867    1 retort         : 逆捩じ
0.0001853    2 slam           : 呼び戻し, 呼戻し
0.0001844    1 black          : 黒房
0.0001820    1 public         : 官戸
0.0001818    3 library        : 山房, 文房, 書房
0.0001814    1 stamp          : 印房
0.0001811    1 metal          : 金偏
0.0001795    2 leather        : 革偏, 韋編
0.0001793    2 boots          : 編み上げ, 編上げ
0.0001776    1 season         : 戻り梅雨
0.0001772    3 heating        : 冷暖房, 暖房, 煖房
0.0001764    1 dancer         : 舞扇
0.0001752    2 prejudice      : 偏見, 偏り
0.0001749    1 distribution   : 偏在
0.0001749    1 persimmon      : 渋団扇
0.0001736    2 status         : 肩書, 肩書き
0.0001736    2 relapse        : 後戻り, 逆戻り
0.0001734    2 revive         : 呼び戻す, 呼戻す
0.0001730    2 rub            : 肩もみ, 肩揉み
0.0001728    1 gasping        : 肩息
0.0001723    1 next           : 隣戸
0.0001716    2 degree         : 肩書, 肩書き
0.0001712    8 position       : 肩書, 肩書き, 勘所, 要所, 役所, 場所, 適所, 所在
0.0001703    1 incense        : 香炉
0.0001700    1 contort        : 捩じ曲げる
0.0001698    2 hat            : 編み笠, 編笠
0.0001673    2 inclination    : 偏向, 偏り
0.0001672    2 repay          : 払い戻す, 払戻す
0.0001663    2 locking        : 戸締まり, 戸締り
0.0001656    2 leaving        : 出戻り, 退所
0.0001655    2 diet           : 偏食, 偏る
0.0001651    2 doubling       : 後戻り, 逆戻り
0.0001647    2 stone          : 石偏, 波戸
0.0001644    1 breadth        : 肩幅
0.0001630    2 retrogression  : 後戻り, 逆戻り
0.0001630    1 crank          : 偏人
0.0001627    3 city           : 水戸, 鳴戸, 神戸
0.0001621    2 pass           : 簾戸, 難所
0.0001617    2 previous       : 足偏, 戻す
0.0001617    2 final          : 埋め戻し, 埋戻し
0.0001615    1 mortgage       : 受け戻す
0.0001604    2 strait         : 鳴戸, 瀬戸
0.0001596    1 comfort        : 左団扇
0.0001585    1 fine           : 簾戸
0.0001580    2 garden         : 枝折り戸, 枝折戸
0.0001576    1 wrong          : 逆捩じ
0.0001575    1 spiral         : 鳴戸
0.0001568    1 gilded         : 金扇
0.0001562    3 prison         : 同房, 監房, 務所
0.0001561    9 address        : 充所, 所書, 所書き, 宿所, 居所, 名所, 同所, 住所, 所
0.0001560    1 juice          : 渋団扇
0.0001555    1 chronology     : 編年
0.0001552    2 closet         : 納戸, 戸棚
0.0001549    2 running        : 悖戻, 背戻
0.0001529    2 reversal       : 戻入, 逆戻り
0.0001525    1 gas            : 焜炉
0.0001525    1 rectification  : 捩じ込む
0.0001522    2 road           : 路肩, 悪所
0.0001517    1 much           : 偏重
0.0001514    1 apply          : 捩じり
0.0001513    1 width          : 肩幅
0.0001511    1 obstinacy      : 偏執
0.0001511    1 object         : 逆捩じ
0.0001501    1 core           : 炉心
0.0001497    4 key            : 捩子, 急所, 利き所, 捉え所
0.0001496    2 code           : 編さん, 編纂
0.0001495    3 study          : 山房, 文房, 書房
0.0001489    1 classified     : 月偏
0.0001488    1 ease           : 左団扇
0.0001483    1 cellule        : 小房
0.0001478    1 slatted        : 鎧戸
0.0001452    2 fastening      : 戸締まり, 戸締り
0.0001449    1 complain       : 捩じ込む
0.0001447    4 act            : 戻る, 所為, 所業, 所行
0.0001446    1 kickback       : 割り戻す
0.0001446    1 red            : 赤房
0.0001435    2 famous         : 捩り, 名所
0.0001434    2 rank           : 肩書, 肩書き
0.0001432    3 give           : 割り戻す, 戻す, 捨て所
0.0001430    1 shove          : 捩じ込む
0.0001427    1 range          : 焜炉
0.0001416    2 repurchase     : 買い戻し, 買戻し
0.0001414    1 backing        : 肩入れ
0.0001405    1 twisting       : 捩じ曲げる
